保定倍健医药零售连锁蠡县桑园店,地址：河北省保定市蠡县桑园镇文雅路（镇政府西侧）,电话：0312-6511997,
承德百姓平价大药房连锁有限公司附属药店,地址：河北省承德市双桥区石洞子沟口附属医院对面,电话：0314-2070506,
保定倍健医药零售连锁蠡县北关店,地址：河北省保定市蠡县蠡吾北大街北关路口西北角,电话：0312-6228802,
保定倍健医药零售连锁蠡县长瑞店,地址：河北省保定市蠡县公园路长瑞小区底商（蠡州商城区） ,电话：0312-6222916,
石家庄天泽康医药有限公司今尚康药房,地址：河北省石家庄市桥西区中山西路499号,电话：无,
石家庄天泽康医药连锁有限公司爱心大药房,地址：河北省石家庄市长安区中山东路561号尚达家园4号住宅楼0103号商铺,电话：无,
石家庄天泽康医药有限公司平安大药房,地址：河北省石家庄市长安区煤机街43号,电话：无,
石家庄天泽康医药有限公司永德大药房,地址：河北省石家庄市裕华区黄河大道白佛商业带一组团二号,电话：无,
石家庄天泽康医药连锁有限公司泽贤药房,地址：河北省石家庄市无极县幸福路与建设路交口东行50米,电话：0311-85586498,
石家庄天泽康医药有限公司健特大药房,地址：河北省石家庄市裕华区体育南大街261号,电话：无,
石家庄天泽康医药连锁有限公司久春药房,地址：河北省石家庄市晋州市城关镇派出所对面,电话：无,
石家庄天泽康医药连锁有限公司盛景店,地址：河北省石家庄市晋州市中兴路（魏征公园对面）,电话：0311-84338626,
石家庄天泽康医药有限公司新天地大药房,地址：河北省石家庄市桥西区平安南大街186号(影城一楼),电话：0311-86013958,
石家庄天泽康医药连锁有限公司东三教店,地址：河北省石家庄市桥西区东三教新村B区12-2-102,电话：无,
石家庄天泽康医药连锁有限公司康大店,地址：河北省石家庄市正定恒州北街2号,电话：0311-88011890,
石家庄天泽康医药连锁有限公司仁康店,地址：河北省石家庄市行唐县独羊岗乡贾庄村,电话：无,
石家庄天泽康医药有限公司裕华大药房,地址：河北省石家庄市桥西区裕华西路103号,电话：无,
石家庄天泽康医药连锁有限公司东卓宿同乐堂大药房,地址：河北省石家庄市晋州市东卓宿村,电话：无,
石家庄天泽康医药连锁有限公司康复店,地址：河北省石家庄市正定恒山东路172号,电话：0311-88786113,
石家庄天泽康医药连锁有限公司安香药房,地址：河北省石家庄市行唐县东安香村村东,电话：0311-82693369,
石家庄天泽康医药连锁有限公司百草堂药房,地址：河北省石家庄市栾城区新开北街23号,电话：0311-88031266,
石家庄天泽康医药有限公司健怡大药房,地址：河北省石家庄市桥西区中山西路485号一楼(和平医院斜对面),电话：无,
石家庄天泽康医药连锁有限公司众康大药房,地址：河北省石家庄市晋州市陈家庄村,电话：无,
石家庄天泽康医药连锁有限公司回春店,地址：河北省石家庄市正定恒州街盛华公馆商业街6号商铺,电话：0311-83509477,
石家庄天泽康医药连锁有限公司龙州大药房,地址：河北省石家庄市行唐县龙舟镇龙舟大街120号,电话：0311-82983545,
石家庄天泽康医药连锁有限公司开心人房,地址：石家庄市新乐市礼堂街农机门市9号商铺,电话：0311-88508022,
石家庄天泽康医药有限公司康寿堂大药房,地址：河北省石家庄市新华区水源街89号,电话：无,
石家庄天泽康医药连锁有限公司华康大药房,地址：河北省石家庄市晋州市北彭庄村,电话：无,
石家庄天泽康医药连锁有限公司国大店,地址：河北省石家庄市正定县恒州北街,电话：无,
石家庄天泽康医药连锁有限公司天一堂店,地址：河北省石家庄市井陉县城幸福西街建设局环卫楼,电话：0311-82037219,
唐山惠康医药商场连锁有限公司门庄店,地址：河北省唐山市滦南县扒齿港镇门庄村,电话：0315-4101619,
石家庄天泽康医药有限公司海圣堂大药房,地址：河北省石家庄市新华区和平西路354号(省医院旁边),电话：无,
石家庄天泽康医药连锁有限公司医药药材公司第五药房,地址：河北省石家庄市晋州市马于镇马于村,电话：无,
石家庄天泽康医药连锁有限公司光明路药房,地址：河北省石家庄市晋州市光明街中段（摩尔新街对面）,电话：0311-84310858,
石家庄天泽康医药连锁有限公司苑东街店,地址：河北省石家庄市桥西区苑东街219号7栋7单元101号,电话：无,
唐山惠康医药商场连锁有限公司惠明店,地址：河北省唐山市滦南县安各庄镇,电话：0315-4101619,
石家庄天泽康医药连锁有限公司佳怡大药房,地址：河北省石家庄市桥西区东平路和东三教街交口华城绿I洲南院,电话：无,
石家庄天泽康医药连锁有限公司医药药材公司第二药房,地址：河北省石家庄市晋州市中兴路新园街交口南行50米路西,电话：0311-84335556,
石家庄天泽康医药连锁有限公司益恒药房,地址：河北省石家庄市晋州市光明街（中医院对面）,电话：无,
石家庄天泽康医药连锁有限公司果岭湾店,地址：河北省石家庄市鹿泉区东路160号果岭湾商业街B05-102室,电话：无,
唐山惠康医药商场连锁有限公司悦康店,地址：河北省唐山市滦南县姚王庄镇姚王庄村,电话：0315-4101619,
石家庄天泽康医药连锁有限公司闽江路店,地址：河北省石家庄市裕华区星洲美域A区44号底商,电话：无,
石家庄天泽康医药连锁有限公司康复药房,地址：河北省石家庄市晋州市总十庄大街,电话：无,
石家庄天泽康医药连锁有限公司和平路大药房,地址：河北省石家庄市晋州市朝阳路中段,电话：0311-84325488,
石家庄天泽康医药连锁有限公司龙昌店,地址：河北省石家庄市鹿泉区获鹿镇海山大街龙海商铺2-12号,电话：无,
唐山惠康医药商场连锁有限公司惠园店,地址：河北省唐山市滦南县程庄镇大马庄村,电话：0315-4101619,
石家庄天泽康医药连锁有限公司久和堂药房,地址：河北省石家庄市晋州市小樵镇,电话：无,
石家庄天泽康医药连锁有限公司鑫康药房,地址：河北省石家庄市井陉矿区康盛街14号,电话：无,
石家庄天泽康医药连锁有限公司华大店,地址：河北省石家庄市正定县燕赵北大街,电话：0311-85176256,
唐山惠康医药商场连锁有限公司惠好店,地址：河北省唐山市滦南县程庄镇程庄村,电话：0315-4101619,
石家庄天泽康医药连锁有限公司康欣药房,地址：河北省石家庄市无极县无极路县医院斜对面,电话：0311-85581199,
石家庄天泽康医药连锁有限公司益康大药房,地址：河北省石家庄市藁城市藁城区胜利西路170号,电话：0311-88048958,
唐山惠康医药商场连锁有限公司惠晨店,地址：河北省唐山市滦南县长凝镇长凝村,电话：0315-4101619,
石家庄天泽康医药连锁有限公司一通店,地址：河北省石家庄市藁城市藁城区通安街222号,电话：0311-88195968,
唐山惠康医药商场连锁有限公司青坨营店,地址：河北省唐山市滦南县青坨营镇唐港公路南侧,电话：0315-4101619,
唐山惠康医药商场连锁有限公司胡各庄店,地址：河北省唐山市滦南县胡各庄镇东胡村,电话：0315-4101619,
唐山惠康医药商场连锁有限公司柏各庄店,地址：河北省唐山市滦南县柏各庄镇商业步行街二号楼（马路东侧）东1-2号楼,电话：0315-4101619,
唐山惠康医药商场连锁有限公司曹妃甸区惠多多药店,地址：河北省唐山市曹妃甸区唐海镇新城大街70号,电话：0315-4101619,
唐山惠康医药商场连锁有限公司鼎盛店,地址：河北省唐山市滦南县倴城镇南大街,电话：0315-4101619,
唐山惠康医药商场连锁有限公司谷家营店,地址：河北省唐山市滦南县天承锦绣38号,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠盛店,地址：河北省唐山市滦南县倴城镇中大街东段,电话：0315-4101619,
唐山惠康医药商场连锁有限公司益民店,地址：河北省唐山市滦南县奔城镇南大街,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠上店,地址：河北省唐山市滦南县倴城镇和平路西侧,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠济店,地址：河北省唐山市滦南县方各庄镇西万坨村,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠仁店,地址：河北省唐山市滦南县安各庄镇邢洪林村,电话：0315-4101619,
张家口市国威大药房连锁有限公司代王城二店,地址：河北省张家口市蔚县代王城镇,电话：0313-7201839,
唐山惠康医药商场连锁有限公司扒齿港店,地址：河北省唐山市滦南县扒齿港镇,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠鑫店,地址：河北省唐山市滦南县金辉广场南侧,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠尔康店,地址：河北省唐山市滦南县城关南大街,电话：0315-4101619,
张家口市国威大药房连锁有限公司代王城店,地址：河北省张家口市蔚县代王城镇,电话：0313-7200106,
张家口市国威大药房连锁有限公司吉家庄店,地址：河北省张家口市蔚县吉家庄镇,电话：0313-7251466,
唐山惠康医药商场连锁有限公司司各庄店,地址：河北省唐山市滦南县司各庄镇司各庄东街,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠佳店,地址：河北省唐山市滦南县西城区文明街,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠康店,地址：河北省唐山市滦南县奔城镇和平广场西侧,电话：0315-4101619,
张家口市国威大药房连锁有限公司暖泉二店,地址：河北省张家口市蔚县暖泉镇,电话：无,
张家口市国威大药房连锁有限公司西合营店,地址：河北省张家口市蔚县西合营镇,电话：0313-7290429,
唐山惠康医药商场连锁有限公司惠丽店,地址：河北省唐山市滦南县倴城镇建设路西侧,电话：0315-4101619,
唐山惠康医药商场连锁有限公司京东店,地址：河北省唐山市滦南县奔城镇南大街金辉小区,电话：0315-4101619,
张家口市国威大药房连锁有限公司白乐店,地址：河北省张家口市蔚县白乐镇,电话：0313-7240061,
张家口市国威大药房连锁有限公司暖泉店,地址：河北省张家口市蔚县暖泉镇,电话：0313-7220069,
张家口市国威大药房连锁有限公司西合营二店,地址：河北省张家口市蔚县西合营镇政府街,电话：0313-7290457,
唐山惠康医药商场连锁有限公司惠泽店,地址：河北省唐山市滦南县牛东庄南侧,电话：0315-4101619,
唐山惠康医药商场连锁有限公司惠诚店,地址：河北省唐山市滦南县奔城镇西环路东侧,电话：0315-4101619,
张家口市国威大药房连锁有限公司常宁店,地址：河北省张家口市蔚县常宁乡司街,电话：无,
张家口市国威大药房连锁有限公司白草店,地址：河北省张家口市蔚县白草镇,电话：0313-7282995,
张家口市国威大药房连锁有限公司西合营三店,地址：河北省张家口市蔚县西合营镇建设街,电话：0313-7290475,
唐山惠康医药商场连锁有限公司惠友店,地址：河北省唐山市滦南县奔城镇南大街北侧（百盛商场011#）,电话：0315-4101619,
