广西方略集团崇左医药连锁有限公司南宁南阳店,地址：广西南宁市青秀区南阳镇南淳街南淳路23号,电话：0771-4322573,
广西方略集团崇左医药连锁有限公司武鸣朝阳店,地址：广西南宁市武鸣县城厢镇农坛路49-1号,电话：无,
广西方略集团崇左医药连锁有限公司天等二药店,地址：广西崇左市天等县天宝南路157号,电话：0771-3529858,
广西方略集团崇左医药连锁有限公司大新福隆店,地址：广西崇左市大新县福隆乡福隆社区福隆街南39号,电话：0771-3689431,
广西方略集团崇左医药连锁有限公司大新七店,地址：广西崇左市大新县桃城镇桃源路22号,电话：0771-3698955,
广西方略集团崇左医药连锁有限公司南宁四药店,地址：广西南宁市邕宁区蒲庙镇汉林街那元路口,电话：0771-4760405,
广西方略集团崇左医药连锁有限公司武鸣府城二店,地址：广西南宁市武鸣县府城镇惠泉街14号,电话：0771-6393572,
广西方略集团崇左医药连锁有限公司大新六店,地址：广西崇左市大新县桃源路与养利路交叉路口时尚豪庭酒店内,电话：0771-3690754,
广西方略集团崇左医药连锁有限公司大化五店,地址：广西河池市大化瑶族自治县兴化路178号,电话：0778-5825976,
广西方略集团崇左医药连锁有限公司武鸣府城一店,地址：广西南宁市武鸣县府城镇三吉街37号,电话：0771-6393571,
广西方略集团崇左医药连锁有限公司大新八店,地址：广西崇左市大新县桃城镇民生街51号,电话：0771-3699318,
广西方略集团崇左医药连锁有限公司大化四店,地址：广西河池市大化县大化镇南十字路口潘英锋出租房,电话：0778-5827978,
广西方略集团崇左医药连锁有限公司武鸣锣圩店,地址：广西南宁市武鸣县锣圩镇建设街南路23号,电话：0771-6393565,
广西方略集团崇左医药连锁有限公司大新五药店,地址：广西崇左市大新县桃园路德天花园1号楼利客隆超市内,电话：0771-3690512,
广西方略集团崇左医药连锁有限公司大化三店,地址：广西河池市大化县文化路109号,电话：0778-5827658,
广西方略集团崇左医药连锁有限公司武鸣一店,地址：广西南宁市武鸣县城厢镇民族路地市铭庭第壹幢30、31、32号,电话：0771-6393560,
广西方略集团崇左医药连锁有限公司大新九店,地址：广西崇左市大新县中山街1号,电话：0771-3698001,
广西方略集团崇左医药连锁有限公司大化二店,地址：广西河池市大化县大化镇文昌西路（原西江门诊）,电话：0778-5827628,
广西方略集团崇左医药连锁有限公司天等五店,地址：广西崇左市天等县天等镇新兴街133号一楼铺面,电话：0771-3535880,
广西方略集团崇左医药连锁有限公司大新下雷二店,地址：广西崇左市大新县下雷镇南街167号一楼门面,电话：0771-3784358,
广西方略集团崇左医药连锁有限公司大新一店,地址：广西崇左市大新县桃城镇养利路209号,电话：0771-3699328,
广西方略集团崇左医药连锁有限公司大新三药店,地址：广西崇左市大新县养利南路513号一楼,电话：0771-3690468,
广西方略集团崇左医药连锁有限公司天等三店,地址：广西崇左市天等县天宝南路369号一楼,电话：0771-3528862,
广西方略集团崇左医药连锁有限公司大新二药店,地址：广西崇左市大新县新西洋商业有限责任公司大新店的外租区域,电话：0771-3690051,
广西方略集团崇左医药连锁有限公司大新下雷药店,地址：广西崇左市大新县下雷镇中汉街23号一楼门面,电话：0771-3784198,
广西方略集团崇左医药连锁有限公司大新宝圩药店,地址：广西崇左市大新县宝圩乡宝圩街89号,电话：0771-3750639,
广西方略集团崇左医药连锁有限公司宾阳三店,地址：广西南宁市宾阳县工业品市场第3栋304号,电话：0771-8264800,
广西方略集团崇左医药连锁有限公司横县一店,地址：广西南宁市横县横州镇新州东路203号,电话：无,
广西方略集团崇左医药连锁有限公司陶圩二药店,地址：广西南宁市横县陶圩镇朝阳街49号铺面,电话：0771-7161862,
广西方略集团崇左医药连锁有限公司陶圩天生药店,地址：广西南宁市横县陶圩镇朝阳街96号,电话：0771-7160620,
广西方略集团崇左医药连锁有限公司云表二店,地址：广西南宁市横县云表镇云表街1号,电话：0771-7435120,
广西方略集团崇左医药连锁有限公司云表店,地址：广西南宁市横县云表镇沿江街10号,电话：0771-7435990,
广西方略集团崇左医药连锁有限公司石塘二店,地址：广西南宁市横县石塘镇石塘街陈焕常出租房,电话：0771-7085223,
广西方略集团崇左医药连锁有限公司石塘一店,地址：广西南宁市横县石塘镇石塘街周世洲出租房,电话：0771-7085663,
广西方略集团崇左医药连锁有限公司横县二店,地址：广西南宁市横县横州镇常青街86号,电话：0771-7085687,
广西方略集团崇左医药连锁有限公司百色四塘二店,地址：广西百色市四塘镇四塘街,电话：0776-2412986,
广西方略集团崇左医药连锁有限公司百色四塘店,地址：广西百色市右江区四塘镇一级街,电话：0776-2411756,
广西方略集团崇左医药连锁有限公司百色二店,地址：广西百色市右江区百胜街95号,电话：0776-2968121,
广西方略集团崇左医药连锁有限公司百色店,地址：广西百色市右江区城乡路方洲丽园一楼铺面,电话：0776-2788125,
广西方略集团崇左医药连锁有限公司田阳桥业店,地址：广西百色市田阳县洞靖乡桥业街市场入口第一间,电话：0776-3451200,
广西方略集团崇左医药连锁有限公司田阳坡洪二店,地址：广西百色市田阳县坡洪镇,电话：0776-3131636,
广西方略集团崇左医药连锁有限公司田阳坡洪药店,地址：广西百色市田阳县坡洪镇坡洪街6号,电话：0776-3131678,
广西方略集团崇左医药连锁有限公司田阳五村药店,地址：广西百色市田阳县五村乡五村崔翠伟出租房一楼,电话：0776-3111857,
广西方略集团崇左医药连锁有限公司田阳药店,地址：广西百色市田阳县港阳路92号,电话：0776-3386087,
广西方略集团崇左医药连锁有限公司东兰二店,地址：广西河池市东兰县曲江路155号,电话：0778-6375268,
广西方略集团崇左医药连锁有限公司东兰店,地址：广西河池市东兰县新民路铜鼓苑市场对面,电话：0778-6322705,
广西方略集团崇左医药连锁有限公司隆安南圩店,地址：广西南宁市隆安县南圩镇新宁路市场门口一楼,电话：0771-6509277,
广西方略集团崇左医药连锁有限公司隆安一店,地址：广西南宁市隆安县城厢镇国泰街64号,电话：0771-6509209,
广西方略集团崇左医药连锁有限公司田东二店,地址：广西百色市田东县东宁西路26号一楼,电话：0776-5106149,
广西方略集团崇左医药连锁有限公司田东朔良店,地址：广西百色市田东县朔良镇新农贸市场1号一楼铺面,电话：0776-5381449,
广西方略集团崇左医药连锁有限公司平果五店,地址：广西百色市平果县马头镇铝城大道与富竹二路交界处（面向富竹二路）,电话：0776-5828980,
广西方略集团崇左医药连锁有限公司田东思林二店,地址：广西百色市田东县思林镇民生街127号一楼,电话：0776-5151146,
广西方略集团崇左医药连锁有限公司田东店,地址：广西百色市田东县东宁东路88号一楼铺面,电话：0776-5229149,
广西方略集团崇左医药连锁有限公司平果新安二店,地址：广西百色市平果县新安镇光圩街廖敏安出租房一楼,电话：0776-5583088,
广西方略集团崇左医药连锁有限公司扶绥柳桥二店,地址：广西崇左市扶绥县柳桥镇农贸市场陶兴干出租房,电话：0771-7620698,
广西方略集团崇左医药连锁有限公司平果凤梧店,地址：广西百色市平果县凤梧乡凤梧街84号一楼,电话：0776-5520556,
广西方略集团崇左医药连锁有限公司平果新安店,地址：广西百色市平果县新安镇光圩街新安供销社综合楼的第一层第8-10间铺面,电话：0776-5583188,
广西方略集团崇左医药连锁有限公司扶绥柳桥店,地址：广西崇左市扶绥县柳桥镇原供销社收购站,电话：0771-7621968,
广西方略集团崇左医药连锁有限公司田东思林店,地址：广西百色市田东县思林镇民生街88号,电话：0776-5151149,
广西方略集团崇左医药连锁有限公司平果十一店,地址：广西百色市平果县旧城镇兴宁村政府路兰燕鸣出租房,电话：0776-5740568,
广西方略集团崇左医药连锁有限公司平果三店,地址：广西百色市平果县马头镇教育路兴平路口,电话：0776-5823085,
广西方略集团崇左医药连锁有限公司扶绥山圩药店,地址：广西崇左市扶绥县山圩农贸市场8栋67号,电话：0771-7678698,
广西方略集团崇左医药连锁有限公司田东布兵店,地址：广西百色市田东县祥周镇布兵村街上屯杨东出租房一楼,电话：0776-5331396,
广西方略集团崇左医药连锁有限公司平果坡造店,地址：广西百色市平果县坡造镇巴马街43号,电话：0776-5721268,
广西方略集团崇左医药连锁有限公司平果二店,地址：广西百色市平果县马头镇兴平路45号,电话：0776-5822550,
广西方略集团崇左医药连锁有限公司扶绥五药店,地址：广西崇左市扶绥县党校支路1号,电话：0771-7532936,
广西方略集团崇左医药连锁有限公司平果果化店,地址：广西百色市平果县果化镇新兴街供销社办公楼地面一楼第一间,电话：0776-5660028,
广西方略集团崇左医药连锁有限公司扶绥四店,地址：广西崇左市扶绥县新宁镇临江路66号,电话：0771-7530183,
广西方略集团崇左医药连锁有限公司扶绥龙头药店,地址：广西崇左市扶绥县龙头乡联街片安宁街41号,电话：0771-7582665,
广西方略集团崇左医药连锁有限公司隆安二店,地址：广西南宁市隆安县城文化街汽车总站第3幢住宅楼一楼铺面,电话：0771-6530611,
广西方略集团崇左医药连锁有限公司田东印茶店,地址：广西百色市田东县印茶镇印茶街18号,电话：0776-5451519,
广西方略集团崇左医药连锁有限公司平果九店,地址：广西百色市平果县马头镇建民路67号一楼,电话：0776-5825798,
广西方略集团崇左医药连锁有限公司扶绥岜盆店,地址：广西崇左市扶绥县岜盆乡入街口王时超出租房一楼,电话：0771-7555875,
广西方略集团崇左医药连锁有限公司扶绥店,地址：广西崇左市扶绥县新宁镇新华路28号,电话：0771-7532551,
广西方略集团崇左医药连锁有限公司田东江城店,地址：广西百色市田东县江城镇江城社区5号,电话：0776-5481449,
广西方略集团崇左医药连锁有限公司平果一店,地址：广西百色市平果县教育路280号,电话：0776-5820205,
广西方略集团崇左医药连锁有限公司扶绥二店,地址：广西崇左市扶绥县新宁镇松江路26-1号,电话：0771-7525832,
广西方略集团崇左医药连锁有限公司宁明桐棉店,地址：广西崇左市宁明县桐棉乡桐棉新兴街2号,电话：0771-8696333,
广西方略集团崇左医药连锁有限公司平果十店,地址：广西百色市平果县马头镇城北路左一巷12里,电话：0776-5823065,
广西方略集团崇左医药连锁有限公司扶绥中东药店,地址：广西崇左市扶绥县中东商贸城3栋35号,电话：0771-7686611,
广西方略集团崇左医药连锁有限公司凭祥夏石二店,地址：广西崇左凭祥市夏石小区67号,电话：0771-8572381,
